coachID,year,tmID,lgID,stint,notes,g,w,l,t,postg,postw,postl,postt
schmimi01c,1955,BOS,NHL,1,,70.0,23.0,34.0,13.0,,,,
schmimi01c,1956,BOS,NHL,1,,70.0,34.0,24.0,12.0,10,5,5,0
schmimi01c,1957,BOS,NHL,1,,70.0,27.0,28.0,15.0,12,6,6,0
schmimi01c,1958,BOS,NHL,1,,70.0,32.0,29.0,9.0,7,3,4,0
schmimi01c,1959,BOS,NHL,1,,70.0,28.0,34.0,8.0,,,,
schmimi01c,1960,BOS,NHL,1,,70.0,15.0,42.0,13.0,,,,
schmimi01c,1962,BOS,NHL,2,,56.0,13.0,31.0,12.0,,,,
schmimi01c,1963,BOS,NHL,1,,70.0,18.0,40.0,12.0,,,,
schmimi01c,1964,BOS,NHL,1,,70.0,21.0,43.0,6.0,,,,
schmimi01c,1965,BOS,NHL,1,,70.0,21.0,43.0,6.0,,,,
schmimi01c,1974,WAS,NHL,3,,8.0,2.0,6.0,0.0,,,,
schmimi01c,1975,WAS,NHL,1,,36.0,3.0,28.0,5.0,,,,
schoeji01c,1985,BUF,NHL,1,,43.0,19.0,19.0,5.0,,,,
schoeji01c,1987,NJD,NHL,2,,30.0,17.0,12.0,1.0,20,11,9,0
schoeji01c,1988,NJD,NHL,1,,80.0,27.0,41.0,12.0,,,,
schoeji01c,1989,NJD,NHL,1,,14.0,6.0,6.0,2.0,,,,
schoeji01c,1993,WAS,NHL,2,,37.0,19.0,12.0,6.0,11,5,6,0
schoeji01c,1994,WAS,NHL,1,,48.0,22.0,18.0,8.0,7,3,4,0
schoeji01c,1995,WAS,NHL,1,,82.0,39.0,32.0,11.0,6,2,4,0
schoeji01c,1996,WAS,NHL,1,,82.0,33.0,40.0,9.0,,,,
schoeji01c,1997,PHO,NHL,1,,82.0,35.0,35.0,12.0,6,2,4,0
schoeji01c,1998,PHO,NHL,1,,82.0,39.0,31.0,12.0,7,3,4,0
shaugto01c,1929,CHI,NHL,1,,21.0,10.0,8.0,3.0,,,,
shawbr01c,2005,NYI,NHL,2,,40.0,18.0,18.0,4.0,,,,
shawbr02c,1973,EDO,WHA,1,,78.0,38.0,37.0,3.0,5,1,4,0
shawbr02c,1974,EDO,WHA,1,,59.0,30.0,26.0,3.0,,,,
sherofr01c,1971,PHI,NHL,1,,78.0,26.0,38.0,14.0,,,,
sherofr01c,1972,PHI,NHL,1,,78.0,37.0,30.0,11.0,11,5,6,0
sherofr01c,1973,PHI,NHL,1,,78.0,50.0,16.0,12.0,17,12,5,0
sherofr01c,1974,PHI,NHL,1,,80.0,51.0,18.0,11.0,17,12,5,0
sherofr01c,1975,PHI,NHL,1,,80.0,51.0,13.0,16.0,16,8,8,0
sherofr01c,1976,PHI,NHL,1,,80.0,48.0,16.0,16.0,10,4,6,0
sherofr01c,1977,PHI,NHL,1,,80.0,45.0,20.0,15.0,12,7,5,0
sherofr01c,1978,NYR,NHL,1,,80.0,40.0,29.0,11.0,18,11,7,0
sherofr01c,1979,NYR,NHL,1,,80.0,38.0,32.0,10.0,9,4,5,0
sherofr01c,1980,NYR,NHL,1,,20.0,4.0,13.0,3.0,,,,
simpsjo01c,1932,NYA,NHL,1,,48.0,15.0,22.0,11.0,,,,
simpsjo01c,1933,NYA,NHL,1,,48.0,15.0,23.0,10.0,,,,
simpsjo01c,1934,NYA,NHL,1,,48.0,12.0,27.0,9.0,,,,
simpste01c,1986,NYI,NHL,1,,80.0,35.0,33.0,12.0,14,7,7,0
simpste01c,1987,NYI,NHL,1,,80.0,39.0,31.0,10.0,6,2,4,0
simpste01c,1988,NYI,NHL,1,,27.0,7.0,18.0,2.0,,,,
simpste01c,1993,PHI,NHL,1,,84.0,35.0,39.0,10.0,,,,
simpste01c,1994,WIN,NHL,2,,15.0,7.0,7.0,1.0,,,,
simpste01c,1995,WIN,NHL,1,,82.0,36.0,40.0,6.0,6,2,4,0
simsal01c,1996,SJS,NHL,1,,82.0,27.0,47.0,8.0,,,,
sindeha01c,1966,BOS,NHL,1,,70.0,17.0,43.0,10.0,,,,
sindeha01c,1967,BOS,NHL,1,,74.0,37.0,27.0,10.0,4,0,4,0
sindeha01c,1968,BOS,NHL,1,,76.0,42.0,18.0,16.0,10,6,4,0
sindeha01c,1969,BOS,NHL,1,,76.0,40.0,17.0,19.0,14,12,2,0
sindeha01c,1979,BOS,NHL,2,,7.0,6.0,1.0,0.0,10,4,6,0
sindeha01c,1984,BOS,NHL,2,,24.0,11.0,10.0,3.0,5,2,3,0
skinnji01c,1954,DET,NHL,1,,70.0,42.0,17.0,11.0,11,8,3,0
skinnji01c,1955,DET,NHL,1,,70.0,30.0,24.0,16.0,10,5,5,0
skinnji01c,1956,DET,NHL,1,,70.0,38.0,20.0,12.0,5,1,4,0
skinnji01c,1957,DET,NHL,1,,37.0,13.0,17.0,7.0,,,,
slatete01c,1972,LAS,WHA,1,,78.0,37.0,35.0,6.0,6,2,4,0
slatete01c,1973,LAS,WHA,1,,19.0,5.0,14.0,0.0,,,,
slatete01c,1975,CIN,WHA,1,,80.0,35.0,44.0,1.0,,,,
slatete01c,1976,CIN,WHA,1,,81.0,39.0,37.0,5.0,4,0,4,0
smeatco01c,1930,PHQ,NHL,1,,44.0,4.0,36.0,4.0,,,,
smithal03c,1913,OT1,NHA,1,,20.0,11.0,9.0,0.0,,,,
smithal03c,1914,OT1,NHA,1,,20.0,14.0,6.0,0.0,,,,
smithal03c,1915,OT1,NHA,1,,24.0,13.0,11.0,0.0,,,,
smithal03c,1918,OTS,NHL,1,,18.0,12.0,6.0,0.0,5,1,4,0
smithba02c,1998,DET,NHL,1,co-coach with Dave Lewis,5.0,4.0,1.0,0.0,,,,
smithfl01c,1971,BUF,NHL,2,,1.0,0.0,1.0,0.0,,,,
smithfl01c,1974,BUF,NHL,1,,80.0,49.0,16.0,15.0,17,10,7,0
smithfl01c,1975,BUF,NHL,1,,80.0,46.0,21.0,13.0,9,4,5,0
smithfl01c,1976,BUF,NHL,1,,80.0,48.0,24.0,8.0,6,2,4,0
smithfl01c,1978,CIN,WHA,1,,80.0,33.0,41.0,6.0,3,1,2,0
smithfl01c,1979,TOR,NHL,1,,68.0,30.0,33.0,5.0,,,,
smithmi01c,1980,WIN,NHL,3,,23.0,2.0,17.0,4.0,,,,
smithro02c,1992,NYR,NHL,2,,44.0,15.0,22.0,7.0,,,,
smythco01c,1927,TOR,NHL,1,,44.0,18.0,18.0,8.0,,,,
smythco01c,1928,TOR,NHL,1,,44.0,21.0,18.0,5.0,4,2,2,0
smythco01c,1929,TOR,NHL,1,,44.0,17.0,21.0,6.0,,,,
smythco01c,1930,TOR,NHL,1,,2.0,1.0,0.0,1.0,,,,
sonmogl01c,1972,MFS,WHA,1,,59.0,28.0,28.0,3.0,,,,
sonmogl01c,1976,MF2,WHA,1,,42.0,19.0,18.0,5.0,,,,
sonmogl01c,1977,BIR,WHA,1,,77.0,36.0,38.0,3.0,5,1,4,0
sonmogl01c,1978,MNS,NHL,2,,69.0,25.0,34.0,10.0,,,,
sonmogl01c,1979,MNS,NHL,1,,80.0,36.0,28.0,16.0,15,8,7,0
sonmogl01c,1980,MNS,NHL,1,,80.0,35.0,28.0,17.0,19,12,7,0
sonmogl01c,1981,MNS,NHL,1,,80.0,37.0,23.0,20.0,4,1,3,0
sonmogl01c,1982,MNS,NHL,1,,43.0,22.0,12.0,9.0,,,,
sonmogl01c,1984,MNS,NHL,2,,67.0,22.0,35.0,10.0,9,5,4,0
sonmogl01c,1986,MNS,NHL,2,,2.0,0.0,1.0,1.0,,,,
sprouha01c,1919,TRS,NHL,2,,12.0,7.0,5.0,0.0,,,,
stanlba01c,1921,CAT,WCHL,1,,24.0,14.0,10.0,0.0,2,0,1,1
stanlba01c,1927,CHI,NHL,1,,23.0,4.0,17.0,2.0,,,,
staplpa01c,1973,CHC,WHA,1,,78.0,38.0,35.0,5.0,18,8,10,0
staplpa01c,1974,CHC,WHA,1,,78.0,30.0,47.0,1.0,,,,
staplpa01c,1978,IND,WHA,1,,25.0,5.0,18.0,2.0,,,,
stasivi01c,1969,PHI,NHL,1,,76.0,17.0,35.0,24.0,,,,
stasivi01c,1970,PHI,NHL,1,,78.0,28.0,33.0,17.0,4,0,4,0
stasivi01c,1971,CLF,NHL,2,,75.0,21.0,38.0,16.0,,,,
stasivi01c,1972,VAN,NHL,1,,78.0,22.0,47.0,9.0,,,,
stevejo01c,2006,PHI,NHL,2,,74.0,21.0,42.0,11.0,,,,
stevejo01c,2007,PHI,NHL,1,,82.0,42.0,29.0,11.0,17,9,8,0
stevejo01c,2008,PHI,NHL,1,,82.0,44.0,27.0,11.0,6,2,4,0
stevejo01c,2009,PHI,NHL,1,,25.0,13.0,11.0,1.0,,,,
stevejo01c,2011,LAK,NHL,2,,4.0,2.0,2.0,0.0,,,,
stewabi01c,1998,NYI,NHL,2,,37.0,11.0,19.0,7.0,,,,
stewabi02c,1937,CHI,NHL,1,,48.0,14.0,25.0,9.0,10,7,3,0
stewabi02c,1938,CHI,NHL,1,,21.0,8.0,10.0,3.0,,,,
stewaro01c,1975,NYR,NHL,1,,39.0,15.0,20.0,4.0,,,,
stewaro01c,1977,LAK,NHL,1,,80.0,31.0,34.0,15.0,2,0,2,0
stirlst01c,2003,NYI,NHL,1,,82.0,38.0,33.0,11.0,5,1,4,0
stirlst01c,2005,NYI,NHL,1,,42.0,18.0,22.0,2.0,,,,
stuarbr02c,1909,OT1,NHA,1,,12.0,9.0,3.0,0.0,,,,
stuarbr02c,1910,OT1,NHA,1,,16.0,13.0,3.0,0.0,,,,
stuarbr02c,1911,OT1,NHA,1,,18.0,9.0,9.0,0.0,,,,
stuarbr02c,1912,OT1,NHA,1,,20.0,9.0,11.0,0.0,,,,
suhonal01c,2000,CHI,NHL,1,,82.0,29.0,45.0,8.0,,,,
sullimi01c,2003,BOS,NHL,1,,82.0,41.0,26.0,15.0,7,3,4,0
sullimi01c,2005,BOS,NHL,1,,82.0,29.0,37.0,16.0,,,,
sullire01c,1962,NYR,NHL,2,,36.0,11.0,17.0,8.0,,,,
sullire01c,1963,NYR,NHL,1,,70.0,22.0,38.0,10.0,,,,
sullire01c,1964,NYR,NHL,1,,70.0,20.0,38.0,12.0,,,,
sullire01c,1965,NYR,NHL,1,,20.0,5.0,10.0,5.0,,,,
sullire01c,1967,PIT,NHL,1,,74.0,27.0,34.0,13.0,,,,
sullire01c,1968,PIT,NHL,1,,76.0,20.0,45.0,11.0,,,,
sullire01c,1974,WAS,NHL,2,,18.0,2.0,16.0,0.0,,,,
suthebi01c,1979,WIN,NHL,2,,3.0,1.0,2.0,0.0,,,,
suthebi01c,1980,WIN,NHL,2,,29.0,6.0,20.0,3.0,,,,
suttebr01c,1988,STL,NHL,1,,80.0,33.0,35.0,12.0,10,5,5,0
suttebr01c,1989,STL,NHL,1,,80.0,37.0,34.0,9.0,12,7,5,0
suttebr01c,1990,STL,NHL,1,,80.0,47.0,22.0,11.0,13,6,7,0
suttebr01c,1991,STL,NHL,1,,80.0,36.0,33.0,11.0,6,2,4,0
suttebr01c,1992,BOS,NHL,1,,84.0,51.0,26.0,7.0,4,0,4,0
suttebr01c,1993,BOS,NHL,1,,84.0,42.0,29.0,13.0,13,6,7,0
suttebr01c,1994,BOS,NHL,1,,48.0,27.0,18.0,3.0,5,1,4,0
suttebr01c,1997,CAL,NHL,1,,82.0,26.0,41.0,15.0,,,,
suttebr01c,1998,CAL,NHL,1,,82.0,30.0,40.0,12.0,,,,
suttebr01c,1999,CAL,NHL,1,,82.0,31.0,41.0,10.0,,,,
suttebr01c,2001,CHI,NHL,1,,82.0,41.0,28.0,13.0,5,1,4,0
suttebr01c,2002,CHI,NHL,1,,82.0,30.0,39.0,13.0,,,,
suttebr01c,2003,CHI,NHL,1,,82.0,20.0,51.0,11.0,,,,
suttebr02c,2007,NJD,NHL,1,,82.0,46.0,29.0,7.0,5,1,4,0
suttebr02c,2008,NJD,NHL,1,,82.0,51.0,27.0,4.0,7,3,4,0
suttebr02c,2009,CAL,NHL,1,,82.0,40.0,32.0,10.0,,,,
suttebr02c,2010,CAL,NHL,1,,82.0,41.0,29.0,12.0,,,,
suttebr02c,2011,CAL,NHL,1,,82.0,37.0,29.0,16.0,,,,
sutteda01c,1992,CHI,NHL,1,,84.0,47.0,25.0,12.0,4,0,4,0
sutteda01c,1993,CHI,NHL,1,,84.0,39.0,36.0,9.0,6,2,4,0
sutteda01c,1994,CHI,NHL,1,,48.0,24.0,19.0,5.0,16,9,7,0
sutteda01c,1997,SJS,NHL,1,,82.0,34.0,38.0,10.0,6,2,4,0
sutteda01c,1998,SJS,NHL,1,,82.0,31.0,33.0,18.0,6,2,4,0
sutteda01c,1999,SJS,NHL,1,,82.0,35.0,37.0,10.0,12,5,7,0
sutteda01c,2000,SJS,NHL,1,,82.0,40.0,30.0,12.0,6,2,4,0
sutteda01c,2001,SJS,NHL,1,,82.0,44.0,30.0,8.0,12,7,5,0
sutteda01c,2002,CAL,NHL,3,,46.0,19.0,19.0,8.0,,,,
sutteda01c,2002,SJS,NHL,1,,24.0,8.0,14.0,2.0,,,,
sutteda01c,2003,CAL,NHL,1,,82.0,42.0,33.0,7.0,26,15,11,0
sutteda01c,2005,CAL,NHL,1,,82.0,46.0,25.0,11.0,7,3,4,0
sutteda01c,2011,LAK,NHL,3,,49.0,25.0,13.0,11.0,20,16,4,0
suttedu01c,2000,FLO,NHL,2,,46.0,16.0,24.0,6.0,,,,
suttedu01c,2001,FLO,NHL,1,,26.0,6.0,18.0,2.0,,,,
talboje01c,1972,STL,NHL,2,,65.0,30.0,28.0,7.0,5,1,4,0
talboje01c,1973,STL,NHL,1,,55.0,22.0,25.0,8.0,,,,
talboje01c,1975,DOT,WHA,1,,41.0,14.0,26.0,1.0,,,,
talboje01c,1977,NYR,NHL,1,,80.0,30.0,37.0,13.0,3,1,2,0
tessior01c,1982,CHI,NHL,1,,80.0,47.0,23.0,10.0,13,7,6,0
tessior01c,1983,CHI,NHL,1,,80.0,30.0,42.0,8.0,5,2,3,0
tessior01c,1984,CHI,NHL,1,,53.0,22.0,28.0,3.0,,,,
therrmi01c,2000,MTL,NHL,2,,62.0,23.0,33.0,6.0,,,,
therrmi01c,2001,MTL,NHL,1,,82.0,36.0,34.0,12.0,12,6,6,0
therrmi01c,2002,MTL,NHL,1,,46.0,18.0,23.0,5.0,,,,
therrmi01c,2005,PIT,NHL,2,,51.0,14.0,29.0,8.0,,,,
therrmi01c,2006,PIT,NHL,1,,82.0,47.0,24.0,11.0,5,1,4,0
therrmi01c,2007,PIT,NHL,1,,82.0,47.0,27.0,8.0,20,14,6,0
therrmi01c,2008,PIT,NHL,1,,57.0,27.0,25.0,5.0,,,,
thomppa01c,1938,CHI,NHL,2,,27.0,4.0,18.0,5.0,,,,
thomppa01c,1939,CHI,NHL,1,,48.0,23.0,19.0,6.0,2,0,2,0
thomppa01c,1940,CHI,NHL,1,,48.0,16.0,25.0,7.0,5,2,3,0
thomppa01c,1941,CHI,NHL,1,,48.0,22.0,23.0,3.0,3,1,2,0
thomppa01c,1942,CHI,NHL,1,,50.0,17.0,18.0,15.0,,,,
thomppa01c,1943,CHI,NHL,1,,50.0,22.0,23.0,5.0,9,4,5,0
thomppa01c,1944,CHI,NHL,1,,1.0,0.0,1.0,0.0,,,,
thomppe01c,1920,HAM,NHL,1,,24.0,6.0,18.0,0.0,,,,
thomppe01c,1921,HAM,NHL,1,,24.0,7.0,17.0,0.0,,,,
tippeda01c,2002,DAL,NHL,1,,82.0,46.0,21.0,15.0,12,6,6,0
tippeda01c,2003,DAL,NHL,1,,82.0,41.0,28.0,13.0,5,1,4,0
tippeda01c,2005,DAL,NHL,1,,82.0,53.0,23.0,6.0,5,1,4,0
tippeda01c,2006,DAL,NHL,1,,82.0,50.0,25.0,7.0,7,3,4,0
tippeda01c,2007,DAL,NHL,1,,82.0,45.0,30.0,7.0,18,10,8,0
tippeda01c,2008,DAL,NHL,1,,82.0,36.0,35.0,11.0,,,,
tippeda01c,2010,PHO,NHL,1,,82.0,43.0,26.0,13.0,4,0,4,0
tippeda01c,2011,PHO,NHL,1,,82.0,42.0,27.0,13.0,16,9,7,0
tobinbi01c,1929,CHI,NHL,2,,23.0,11.0,10.0,2.0,2,0,1,1
tobinbi01c,1931,CHI,NHL,1,,48.0,18.0,19.0,11.0,2,1,1,0
tocchri01c,2008,TBL,NHL,2,,66.0,19.0,33.0,14.0,,,,
tocchri01c,2009,TBL,NHL,1,,82.0,34.0,36.0,12.0,,,,
torchjo01c,2003,FLO,NHL,3,,27.0,10.0,13.0,4.0,,,,
torchjo01c,2005,LAK,NHL,2,,12.0,5.0,7.0,0.0,,,,
tortojo01c,1999,NYR,NHL,2,,4.0,0.0,3.0,1.0,,,,
tortojo01c,2000,TBL,NHL,2,,43.0,12.0,30.0,1.0,,,,
tortojo01c,2001,TBL,NHL,1,,82.0,27.0,44.0,11.0,,,,
tortojo01c,2002,TBL,NHL,1,,82.0,36.0,30.0,16.0,11,5,6,0
tortojo01c,2003,TBL,NHL,1,,82.0,46.0,28.0,8.0,23,16,7,0
tortojo01c,2005,TBL,NHL,1,,82.0,43.0,33.0,6.0,5,1,4,0
tortojo01c,2006,TBL,NHL,1,,82.0,44.0,33.0,5.0,6,2,4,0
tortojo01c,2007,TBL,NHL,1,,82.0,31.0,42.0,9.0,,,,
tortojo01c,2008,NYR,NHL,2,,21.0,12.0,7.0,2.0,7,3,4,0
tortojo01c,2009,NYR,NHL,1,,82.0,38.0,33.0,11.0,,,,
tortojo01c,2010,NYR,NHL,1,,82.0,44.0,33.0,5.0,5,1,4,0
tortojo01c,2011,NYR,NHL,1,,82.0,51.0,24.0,7.0,20,10,10,0
trembma02c,1995,MTL,NHL,3,,77.0,40.0,27.0,10.0,6,2,4,0
trembma02c,1996,MTL,NHL,1,,82.0,31.0,36.0,15.0,5,1,4,0
triheha01c,1909,MOS,NHA,1,,12.0,3.0,8.0,1.0,,,,
trottbr01c,2002,NYR,NHL,1,,54.0,21.0,27.0,6.0,,,,
trotzba01c,1998,NAS,NHL,1,,82.0,28.0,47.0,7.0,,,,
trotzba01c,1999,NAS,NHL,1,,82.0,28.0,47.0,7.0,,,,
trotzba01c,2000,NAS,NHL,1,,82.0,34.0,39.0,9.0,,,,
trotzba01c,2001,NAS,NHL,1,,82.0,28.0,41.0,13.0,,,,
trotzba01c,2002,NAS,NHL,1,,82.0,27.0,42.0,13.0,,,,
trotzba01c,2003,NAS,NHL,1,,82.0,38.0,33.0,11.0,6,2,4,0
trotzba01c,2005,NAS,NHL,1,,82.0,49.0,25.0,8.0,5,1,4,0
trotzba01c,2006,NAS,NHL,1,,82.0,51.0,23.0,8.0,5,1,4,0
trotzba01c,2007,NAS,NHL,1,,82.0,41.0,32.0,9.0,6,2,4,0
trotzba01c,2008,NAS,NHL,1,,82.0,40.0,34.0,8.0,,,,
trotzba01c,2009,NAS,NHL,1,,82.0,47.0,29.0,6.0,6,2,4,0
trotzba01c,2010,NAS,NHL,1,,82.0,44.0,27.0,11.0,12,6,6,0
trotzba01c,2011,NAS,NHL,1,,82.0,48.0,26.0,8.0,10,5,5,0
ubriage01c,1988,PIT,NHL,1,,80.0,40.0,33.0,7.0,11,7,4,0
ubriage01c,1989,PIT,NHL,1,,26.0,10.0,14.0,2.0,,,,
vachoro01c,1983,LAK,NHL,2,,2.0,1.0,0.0,1.0,,,,
vachoro01c,1987,LAK,NHL,2,,1.0,0.0,1.0,0.0,,,,
vachoro01c,1994,LAK,NHL,2,,7.0,3.0,2.0,2.0,,,,
vigneal01c,1997,MTL,NHL,1,,82.0,37.0,32.0,13.0,10,4,6,0
vigneal01c,1998,MTL,NHL,1,,82.0,32.0,39.0,11.0,,,,
vigneal01c,1999,MTL,NHL,1,,82.0,35.0,38.0,9.0,,,,
vigneal01c,2000,MTL,NHL,1,,20.0,5.0,13.0,2.0,,,,
vigneal01c,2006,VAN,NHL,1,,82.0,49.0,26.0,7.0,12,5,7,0
vigneal01c,2007,VAN,NHL,1,,82.0,39.0,33.0,10.0,,,,
vigneal01c,2008,VAN,NHL,1,,82.0,45.0,27.0,10.0,10,6,4,0
vigneal01c,2009,VAN,NHL,1,,82.0,49.0,28.0,5.0,12,6,6,0
vigneal01c,2010,VAN,NHL,1,,82.0,54.0,19.0,9.0,25,15,10,0
vigneal01c,2011,VAN,NHL,1,,82.0,51.0,22.0,9.0,5,1,4,0
viviaja01c,1974,CLC,WHA,2,,45.0,21.0,22.0,2.0,5,1,4,0
waddedo01c,2002,ATL,NHL,2,,10.0,4.0,5.0,1.0,,,,
waddedo01c,2007,ATL,NHL,2,,76.0,34.0,34.0,8.0,,,,
watsobr01c,1980,EDM,NHL,1,,18.0,4.0,9.0,5.0,,,,
watsoph01c,1955,NYR,NHL,1,,70.0,32.0,28.0,10.0,5,1,4,0
watsoph01c,1956,NYR,NHL,1,,70.0,26.0,30.0,14.0,5,1,4,0
watsoph01c,1957,NYR,NHL,1,,70.0,32.0,25.0,13.0,6,2,4,0
watsoph01c,1958,NYR,NHL,1,,70.0,26.0,32.0,12.0,,,,
watsoph01c,1959,NYR,NHL,1,,15.0,3.0,9.0,3.0,,,,
watsoph01c,1961,BOS,NHL,1,,70.0,15.0,47.0,8.0,,,,
watsoph01c,1962,BOS,NHL,1,,14.0,1.0,8.0,5.0,,,,
watsoph01c,1972,PHB,WHA,2,,71.0,37.0,34.0,0.0,4,0,4,0
watsoph01c,1973,VAB,WHA,2,,12.0,3.0,9.0,0.0,,,,
wattto01c,1981,WIN,NHL,1,,80.0,33.0,33.0,14.0,4,1,3,0
wattto01c,1982,WIN,NHL,1,,80.0,33.0,39.0,8.0,3,0,3,0
wattto01c,1983,WIN,NHL,1,,21.0,6.0,13.0,2.0,,,,
wattto01c,1985,VAN,NHL,1,,80.0,23.0,44.0,13.0,3,0,3,0
wattto01c,1986,VAN,NHL,1,,80.0,29.0,43.0,8.0,,,,
wattto01c,1990,TOR,NHL,2,,69.0,22.0,37.0,10.0,,,,
wattto01c,1991,TOR,NHL,1,,80.0,30.0,43.0,7.0,,,,
webstto01c,1986,NYR,NHL,2,,18.0,5.0,9.0,4.0,,,,
webstto01c,1989,LAK,NHL,1,,80.0,34.0,39.0,7.0,10,4,6,0
webstto01c,1990,LAK,NHL,1,,80.0,46.0,24.0,10.0,12,6,6,0
webstto01c,1991,LAK,NHL,1,,80.0,35.0,31.0,14.0,6,2,4,0
weilaco01c,1939,BOS,NHL,1,,48.0,31.0,12.0,5.0,6,2,4,0
weilaco01c,1940,BOS,NHL,1,,48.0,27.0,8.0,13.0,11,8,3,0
whitebi01c,1976,CHI,NHL,2,,46.0,16.0,24.0,6.0,2,0,2,0
wileyji01c,1995,SJS,NHL,2,,57.0,17.0,37.0,3.0,,,,
wilkiia01c,1972,NRA,WHA,2,interim,1.0,1.0,0.0,0.0,,,,
wilsojo01c,1969,LAK,NHL,2,,52.0,9.0,34.0,9.0,,,,
wilsojo01c,1971,DET,NHL,2,,67.0,30.0,27.0,10.0,,,,
wilsojo01c,1972,DET,NHL,1,,78.0,37.0,29.0,12.0,,,,
wilsojo01c,1974,MIB,WHA,1,,78.0,21.0,53.0,4.0,,,,
wilsojo01c,1975,CLC,WHA,1,,80.0,35.0,40.0,5.0,3,0,3,0
wilsojo01c,1976,COR,NHL,1,,80.0,20.0,46.0,14.0,,,,
wilsojo01c,1977,PIT,NHL,1,,80.0,25.0,37.0,18.0,,,,
wilsojo01c,1978,PIT,NHL,1,,80.0,36.0,31.0,13.0,7,2,5,0
wilsojo01c,1979,PIT,NHL,1,,80.0,30.0,37.0,13.0,5,2,3,0
wilsola01c,1976,DET,NHL,2,,36.0,3.0,29.0,4.0,,,,
wilsori01c,2001,DAL,NHL,2,,32.0,13.0,12.0,7.0,,,,
wilsoro02c,1993,ANA,NHL,1,,84.0,33.0,46.0,5.0,,,,
wilsoro02c,1994,ANA,NHL,1,,48.0,16.0,27.0,5.0,,,,
wilsoro02c,1995,ANA,NHL,1,,82.0,35.0,39.0,8.0,,,,
wilsoro02c,1996,ANA,NHL,1,,82.0,36.0,33.0,13.0,11,4,7,0
wilsoro02c,1997,WAS,NHL,1,,82.0,40.0,30.0,12.0,21,12,9,0
wilsoro02c,1998,WAS,NHL,1,,82.0,31.0,45.0,6.0,,,,
wilsoro02c,1999,WAS,NHL,1,,82.0,44.0,26.0,12.0,5,1,4,0
wilsoro02c,2000,WAS,NHL,1,,82.0,41.0,31.0,10.0,6,2,4,0
wilsoro02c,2001,WAS,NHL,1,,82.0,36.0,35.0,11.0,,,,
wilsoro02c,2002,SJS,NHL,3,,57.0,19.0,31.0,7.0,,,,
wilsoro02c,2003,SJS,NHL,1,,82.0,43.0,27.0,12.0,17,10,7,0
wilsoro02c,2005,SJS,NHL,1,,82.0,44.0,27.0,11.0,11,6,5,0
wilsoro02c,2006,SJS,NHL,1,,82.0,51.0,26.0,5.0,11,6,5,0
wilsoro02c,2007,SJS,NHL,1,,82.0,49.0,23.0,10.0,13,6,7,0
wilsoro02c,2008,TOR,NHL,1,,82.0,34.0,35.0,13.0,,,,
wilsoro02c,2009,TOR,NHL,1,,82.0,30.0,38.0,14.0,,,,
wilsoro02c,2010,TOR,NHL,1,,82.0,37.0,34.0,11.0,,,,
wilsoro02c,2011,TOR,NHL,1,,64.0,29.0,28.0,7.0,,,,
yawnetr01c,2005,CHI,NHL,1,,82.0,26.0,43.0,13.0,,,,
yawnetr01c,2006,CHI,NHL,1,,21.0,7.0,12.0,2.0,,,,
yeomi01c,2011,MIN,NHL,1,,82.0,35.0,36.0,11.0,,,,
youngga01c,1972,CLF,NHL,1,,12.0,2.0,7.0,3.0,,,,
youngga01c,1974,STL,NHL,3,,69.0,32.0,26.0,11.0,2,0,2,0
youngga01c,1975,STL,NHL,1,,29.0,9.0,15.0,5.0,,,,
youngwe02c,1909,HAI,NHA,1,,12.0,4.0,8.0,0.0,,,,
